Karl Alzner,WSH,D,2016-11-12,false,CAR,0,0,-1,0,0,0,0,0,0,0,1,0.0,1155,26,1,2,0,0,0,0,0,0
Karl Alzner,WSH,D,2016-12-03,false,TBL,0,0,0,0,0,0,0,0,0,0,2,0.0,1165,25,0,1,0,0,1,0,0,0
Karl Alzner,WSH,D,2016-10-13,false,PIT,0,0,1,0,0,0,0,0,0,0,3,0.0,1246,25,3,2,0,0,1,0,0,0
Karl Alzner,WSH,D,2016-11-26,false,TOR,0,0,1,2,0,0,0,0,0,0,2,0.0,1049,26,1,1,1,1,0,0,0,0
Karl Alzner,WSH,D,2016-12-27,false,NYI,0,0,-1,0,0,0,0,0,0,0,0,0.0,1145,23,2,0,0,0,0,0,0,0
Karl Alzner,WSH,D,2016-11-18,false,DET,0,0,0,0,0,0,0,0,0,0,1,0.0,1201,24,2,0,1,1,1,0,0,0
Karl Alzner,WSH,D,2016-10-29,false,VAN,1,0,2,2,0,0,0,0,0,0,1,100.0,1209,28,1,0,1,1,0,0,0,0
Karl Alzner,WSH,D,2016-10-18,false,COL,0,0,0,0,0,0,0,0,0,0,3,0.0,1139,24,0,0,1,1,0,0,0,0
Karl Alzner,WSH,D,2016-12-11,false,VAN,0,0,0,0,0,0,0,0,0,0,1,0.0,1241,28,0,2,0,0,1,0,0,0
Karl Alzner,WSH,D,2016-11-15,false,CBJ,0,0,0,0,0,0,0,0,0,0,2,0.0,1285,25,2,0,0,0,1,0,0,0
Karl Alzner,WSH,D,2016-11-03,false,WPG,0,0,1,0,0,0,0,0,0,0,0,0.0,1263,26,2,2,0,1,0,0,0,0
Karl Alzner,WSH,D,2016-11-23,false,STL,0,0,-1,0,0,0,0,0,0,0,1,0.0,1308,29,1,0,1,0,0,0,0,0
Karl Alzner,WSH,D,2016-11-11,false,CHI,0,0,0,0,0,0,0,0,0,0,0,0.0,1395,28,3,2,0,0,0,0,0,0
Karl Alzner,WSH,D,2016-11-01,false,WPG,1,0,0,0,0,0,0,0,0,0,1,100.0,1270,33,0,2,0,2,0,0,0,0
Karl Alzner,WSH,D,2016-12-23,false,TBL,0,1,2,0,0,0,0,0,0,0,1,0.0,1291,25,0,4,1,1,0,0,0,0
Karl Alzner,WSH,D,2016-12-16,false,CAR,0,0,-1,0,0,0,0,0,0,0,2,0.0,1259,29,1,3,0,0,1,0,0,0
Karl Alzner,WSH,D,2016-10-20,false,FLA,0,1,2,0,0,0,0,0,0,0,0,0.0,1305,29,0,1,1,0,0,0,0,0
Karl Alzner,WSH,D,2016-10-15,false,NYI,0,1,1,2,0,0,0,0,0,0,0,0.0,1156,23,1,3,0,1,0,0,0,0
Karl Alzner,WSH,D,2016-12-07,false,BOS,0,0,1,0,0,0,0,0,0,0,0,0.0,1444,29,4,7,1,2,0,0,0,0
Karl Alzner,WSH,D,2016-10-30,false,CGY,0,0,0,0,0,0,0,0,0,0,1,0.0,1204,29,1,2,0,0,0,0,0,0
Karl Alzner,WSH,D,2016-11-05,false,FLA,0,0,0,0,0,0,0,0,0,0,0,0.0,1214,23,1,1,0,0,1,0,0,0
